P,G,X,CHF,grid_base_proxy,grid_base_final
12000.0,1000.0,-0.15,4430.0,4409.0,4409.0
12000.0,1000.0,-0.1,4100.0,4092.5,4092.5
12000.0,1000.0,-0.05,3855.0,3776.5,3776.5
12000.0,1000.0,0.0,3447.0,3442.5,3442.5
12000.0,1000.0,0.05,3243.0,3085.0,3085.0
12000.0,1000.0,0.1,2878.0,2768.0,2768.0
12000.0,1000.0,0.15,2516.0,2421.0,2421.0
12000.0,1000.0,0.2,2291.0,2124.0,2124.0
12000.0,1000.0,0.25,1905.0,1835.0,1835.0
12000.0,1000.0,0.3,1640.0,1630.0,1630.0
12000.0,1000.0,0.35,1420.0,1354.5,1354.5
12000.0,1000.0,0.4,1073.0,1090.0,1090.0
12000.0,1000.0,0.45,920.0,857.0,857.0
12000.0,1000.0,0.5,310.0,490.0,490.0
12000.0,1000.0,0.6,214.0,213.0,213.0
12000.0,1000.0,0.7,118.0,117.5,117.5
12000.0,1000.0,0.8,78.0,81.5,81.5
12000.0,1000.0,0.9,76.0,69.5,69.5
12000.0,1500.0,-0.5,8214.0,8233.0,8233.0
12000.0,1500.0,-0.4,7105.0,7153.5,7153.5
12000.0,1500.0,-0.3,6221.0,6079.0,6079.0
12000.0,1500.0,-0.2,5242.0,5119.0,5119.0
12000.0,1500.0,-0.15,4662.0,4654.5,4654.5
12000.0,1500.0,-0.1,4271.0,4242.5,4242.5
12000.0,1500.0,-0.05,3813.0,3742.5,3742.5
12000.0,1500.0,0.0,3405.0,3356.5,3356.5
12000.0,1500.0,0.05,2952.0,2930.5,2930.5
12000.0,1500.0,0.1,2526.0,2496.5,2496.5
12000.0,1500.0,0.15,2112.0,2115.5,2115.5
12000.0,1500.0,0.2,1723.0,1766.5,1766.5
12000.0,1500.0,0.25,1389.0,1443.5,1443.5
12000.0,1500.0,0.3,1096.0,1111.5,1111.5
12000.0,1500.0,0.35,918.0,863.0,863.0
12000.0,1500.0,0.4,377.0,501.0,501.0
12000.0,1500.0,0.45,315.0,280.0,280.0
12000.0,1500.0,0.5,205.0,210.0,210.0
12000.0,1500.0,0.6,105.0,115.5,115.5
12000.0,1500.0,0.7,41.0,53.5,53.5
12000.0,1500.0,0.8,39.0,48.0,48.0
12000.0,1500.0,0.9,36.0,38.0,38.0
12000.0,2000.0,-0.5,8959.0,8944.5,8944.5
12000.0,2000.0,-0.4,7711.0,7715.0,7715.0
12000.0,2000.0,-0.3,6598.0,6544.0,6544.0
12000.0,2000.0,-0.2,5472.0,5418.0,5418.0
12000.0,2000.0,-0.15,4982.0,4937.5,4937.5
12000.0,2000.0,-0.1,4417.0,4434.0,4434.0
12000.0,2000.0,-0.05,3841.0,3779.0,3779.0
12000.0,2000.0,0.0,3375.0,3379.0,3379.0
12000.0,2000.0,0.05,2830.0,2768.5,2768.5
12000.0,2000.0,0.1,2300.0,2280.5,2280.5
12000.0,2000.0,0.15,1816.0,1834.5,1834.5
12000.0,2000.0,0.2,1410.0,1455.0,1455.0
12000.0,2000.0,0.25,1109.0,1187.0,1187.0
12000.0,2000.0,0.3,911.0,879.0,879.0
12000.0,2000.0,0.35,385.0,552.0,552.0
12000.0,2000.0,0.4,119.0,188.5,188.5
12000.0,2000.0,0.45,110.0,135.0,135.0
12000.0,2000.0,0.5,77.0,101.5,101.5
12000.0,2000.0,0.6,71.0,84.5,84.5
12000.0,2000.0,0.7,50.0,50.5,50.5
12000.0,2000.0,0.8,37.0,39.0,39.0
12000.0,2000.0,0.9,31.0,34.0,34.0
12000.0,2500.0,-0.5,9851.0,9632.0,9632.0
12000.0,2500.0,-0.4,8471.0,8447.5,8447.5
12000.0,2500.0,-0.3,7225.0,7130.5,7130.5
12000.0,2500.0,-0.2,5977.0,5857.0,5857.0
12000.0,2500.0,-0.15,5407.0,5288.5,5288.5
12000.0,2500.0,-0.1,4720.0,4705.0,4705.0
12000.0,2500.0,-0.05,3900.0,3853.5,3853.5
12000.0,2500.0,0.0,3367.0,3393.5,3393.5
12000.0,2500.0,0.05,2739.0,2717.0,2717.0
12000.0,2500.0,0.1,2119.0,2161.0,2161.0
12000.0,2500.0,0.15,1603.0,1648.0,1648.0
12000.0,2500.0,0.2,1215.0,1260.5,1260.5
12000.0,2500.0,0.25,971.0,1043.0,1043.0
12000.0,2500.0,0.3,753.0,741.5,741.5
12000.0,2500.0,0.35,293.0,342.0,342.0
12000.0,2500.0,0.4,172.0,210.0,210.0
12000.0,2500.0,0.45,139.0,159.5,159.5
12000.0,2500.0,0.5,119.0,128.5,128.5
12000.0,2500.0,0.6,99.0,104.0,104.0
12000.0,2500.0,0.7,59.0,63.0,63.0
12000.0,2500.0,0.8,40.0,43.0,43.0
12000.0,2500.0,0.9,27.0,29.0,29.0
12000.0,3000.0,-0.5,10436.0,10267.5,10267.5
12000.0,3000.0,-0.4,9128.0,9051.5,9051.5
12000.0,3000.0,-0.3,7655.0,7594.5,7594.5
12000.0,3000.0,-0.2,6409.0,6298.0,6298.0
12000.0,3000.0,-0.15,5706.0,5621.0,5621.0
12000.0,3000.0,-0.1,4923.0,4925.5,4925.5
12000.0,3000.0,-0.05,3949.0,3892.5,3892.5
12000.0,3000.0,0.0,3364.0,3384.5,3384.5
12000.0,3000.0,0.05,2690.0,2677.5,2677.5
12000.0,3000.0,0.1,1985.0,2041.0,2041.0
12000.0,3000.0,0.15,1492.0,1517.0,1517.0
12000.0,3000.0,0.2,1101.0,1177.5,1177.5
12000.0,3000.0,0.25,889.0,999.0,999.0
12000.0,3000.0,0.3,689.0,719.0,719.0
12000.0,3000.0,0.35,354.0,381.5,381.5
12000.0,3000.0,0.4,300.0,295.0,295.0
12000.0,3000.0,0.45,245.0,251.0,251.0
12000.0,3000.0,0.5,195.0,197.0,197.0
12000.0,3000.0,0.6,154.0,149.0,149.0
12000.0,3000.0,0.7,81.0,81.0,81.0
12000.0,3000.0,0.8,45.0,45.0,45.0
12000.0,3000.0,0.9,26.0,29.0,29.0
12000.0,3500.0,-0.5,11000.0,10731.0,10731.0
12000.0,3500.0,-0.4,9572.0,9375.5,9375.5
12000.0,3500.0,-0.3,7966.0,7897.5,7897.5
12000.0,3500.0,-0.2,6675.0,6566.5,6566.5
12000.0,3500.0,-0.15,5958.0,5867.0,5867.0
12000.0,3500.0,-0.1,5076.0,5115.5,5115.5
12000.0,3500.0,-0.05,4002.0,3970.5,3970.5
12000.0,3500.0,0.0,3360.0,3404.5,3404.5
12000.0,3500.0,0.05,2680.0,2704.5,2704.5
12000.0,3500.0,0.1,1910.0,2001.0,2001.0
12000.0,3500.0,0.15,1409.0,1458.5,1458.5
12000.0,3500.0,0.2,1138.0,1199.5,1199.5
12000.0,3500.0,0.25,922.0,1008.0,1008.0
12000.0,3500.0,0.3,772.0,816.5,816.5
12000.0,3500.0,0.35,414.0,488.5,488.5
12000.0,3500.0,0.4,404.0,418.5,418.5
12000.0,3500.0,0.45,329.0,348.0,348.0
12000.0,3500.0,0.5,294.0,297.0,297.0
12000.0,3500.0,0.6,221.0,222.0,222.0
12000.0,3500.0,0.7,109.0,111.5,111.5
12000.0,3500.0,0.8,66.0,66.0,66.0
12000.0,3500.0,0.9,35.0,35.0,35.0
12000.0,4000.0,-0.5,11291.0,11235.0,11235.0
12000.0,4000.0,-0.4,9879.0,9781.5,9781.5
12000.0,4000.0,-0.3,8449.0,8260.0,8260.0
12000.0,4000.0,-0.2,7028.0,6813.0,6813.0
12000.0,4000.0,-0.15,6239.0,6070.5,6070.5
12000.0,4000.0,-0.1,5226.0,5307.0,5307.0
12000.0,4000.0,-0.05,4061.0,4086.0,4086.0
12000.0,4000.0,0.0,3326.0,3413.0,3413.0
12000.0,4000.0,0.05,2680.0,2693.0,2693.0
12000.0,4000.0,0.1,1904.0,1947.5,1947.5
12000.0,4000.0,0.15,1456.0,1508.0,1508.0
12000.0,4000.0,0.2,1244.0,1270.5,1270.5
12000.0,4000.0,0.25,1077.0,1095.0,1095.0
12000.0,4000.0,0.3,923.0,959.0,959.0
12000.0,4000.0,0.35,693.0,729.5,729.5
12000.0,4000.0,0.4,586.0,595.5,595.5
12000.0,4000.0,0.45,454.0,458.5,458.5
12000.0,4000.0,0.5,361.0,373.5,373.5
12000.0,4000.0,0.6,251.0,257.5,257.5
12000.0,4000.0,0.7,131.0,132.5,132.5
12000.0,4000.0,0.8,70.0,69.5,69.5
12000.0,4000.0,0.9,36.0,36.0,36.0
12000.0,4500.0,-0.5,11695.0,11749.5,11749.5
12000.0,4500.0,-0.4,10442.0,10101.5,10101.5
12000.0,4500.0,-0.3,8797.0,8519.5,8519.5
12000.0,4500.0,-0.2,7329.0,7160.0,7160.0
12000.0,4500.0,-0.15,6398.0,6303.0,6303.0
12000.0,4500.0,-0.1,5397.0,5518.0,5518.0
12000.0,4500.0,-0.05,4163.0,4233.5,4233.5
12000.0,4500.0,0.0,3353.0,3455.0,3455.0
12000.0,4500.0,0.05,2698.0,2702.5,2702.5
12000.0,4500.0,0.1,1927.0,1949.5,1949.5
12000.0,4500.0,0.15,1529.0,1599.0,1599.0
12000.0,4500.0,0.2,1383.0,1382.5,1382.5
12000.0,4500.0,0.25,1174.0,1194.0,1194.0
12000.0,4500.0,0.3,1097.0,1083.0,1083.0
12000.0,4500.0,0.35,862.0,875.5,875.5
12000.0,4500.0,0.4,685.0,706.0,706.0
12000.0,4500.0,0.45,539.0,551.5,551.5
12000.0,4500.0,0.5,418.0,425.0,425.0
12000.0,4500.0,0.6,294.0,299.5,299.5
12000.0,4500.0,0.7,154.0,155.5,155.5
12000.0,4500.0,0.8,75.0,74.5,74.5
12000.0,4500.0,0.9,38.0,37.5,37.5
12000.0,5000.0,-0.5,12117.0,12019.5,12019.5
12000.0,5000.0,-0.4,10856.0,10398.5,10398.5
12000.0,5000.0,-0.3,9117.0,8795.0,8795.0
12000.0,5000.0,-0.2,7579.0,7418.0,7418.0
12000.0,5000.0,-0.15,6726.0,6715.5,6715.5
12000.0,5000.0,-0.1,5903.0,5840.0,5840.0
12000.0,5000.0,-0.05,4418.0,4431.0,4431.0
12000.0,5000.0,0.0,3478.0,3565.0,3565.0
12000.0,5000.0,0.05,2772.0,2778.0,2778.0
12000.0,5000.0,0.1,2010.0,2008.5,2008.5
12000.0,5000.0,0.15,1637.0,1656.0,1656.0
12000.0,5000.0,0.2,1431.0,1458.0,1458.0
12000.0,5000.0,0.25,1254.0,1292.0,1292.0
12000.0,5000.0,0.3,1154.0,1176.5,1176.5
12000.0,5000.0,0.35,921.0,943.0,943.0
12000.0,5000.0,0.4,726.0,759.0,759.0
12000.0,5000.0,0.45,573.0,590.0,590.0
12000.0,5000.0,0.5,465.0,473.0,473.0
12000.0,5000.0,0.6,341.0,345.0,345.0
12000.0,5000.0,0.7,183.0,182.5,182.5
12000.0,5000.0,0.8,82.0,81.5,81.5
12000.0,5000.0,0.9,40.0,39.5,39.5
12000.0,5500.0,-0.5,12466.0,12417.5,12417.5
12000.0,5500.0,-0.4,11071.0,10791.5,10791.5
12000.0,5500.0,-0.3,9431.0,9150.5,9150.5
12000.0,5500.0,-0.2,7831.0,7759.0,7759.0
12000.0,5500.0,-0.15,7005.0,7023.5,7023.5
12000.0,5500.0,-0.1,6089.0,6103.0,6103.0
12000.0,5500.0,-0.05,4517.0,4606.5,4606.5
12000.0,5500.0,0.0,3728.0,3748.0,3748.0
12000.0,5500.0,0.05,2908.0,2913.5,2913.5
12000.0,5500.0,0.1,2140.0,2195.0,2195.0
12000.0,5500.0,0.15,1867.0,1858.5,1858.5
12000.0,5500.0,0.2,1621.0,1642.0,1642.0
12000.0,5500.0,0.25,1469.0,1506.0,1506.0
12000.0,5500.0,0.3,1345.0,1359.0,1359.0
12000.0,5500.0,0.35,1105.0,1132.5,1132.5
12000.0,5500.0,0.4,909.0,917.5,917.5
12000.0,5500.0,0.45,704.0,720.0,720.0
12000.0,5500.0,0.5,564.0,573.5,573.5
12000.0,5500.0,0.6,401.0,403.5,403.5
12000.0,5500.0,0.7,214.0,214.0,214.0
12000.0,5500.0,0.8,91.0,91.0,91.0
12000.0,5500.0,0.9,43.0,43.0,43.0
12000.0,6000.0,-0.5,13176.0,13195.0,13195.0
12000.0,6000.0,-0.4,11559.0,11428.5,11428.5
12000.0,6000.0,-0.3,9782.0,9454.5,9454.5
12000.0,6000.0,-0.2,8050.0,8068.0,8068.0
12000.0,6000.0,-0.15,7166.0,7264.0,7264.0
12000.0,6000.0,-0.1,6225.0,6279.5,6279.5
12000.0,6000.0,-0.05,4603.0,4723.5,4723.5
12000.0,6000.0,0.0,3885.0,3846.5,3846.5
12000.0,6000.0,0.05,3060.0,3057.0,3057.0
12000.0,6000.0,0.1,2229.0,2299.0,2299.0
12000.0,6000.0,0.15,1986.0,2014.5,2014.5
12000.0,6000.0,0.2,1781.0,1812.0,1812.0
12000.0,6000.0,0.25,1627.0,1655.5,1655.5
12000.0,6000.0,0.3,1472.0,1477.5,1477.5
12000.0,6000.0,0.35,1254.0,1272.0,1272.0
12000.0,6000.0,0.4,1065.0,1071.5,1071.5
12000.0,6000.0,0.45,868.0,880.5,880.5
12000.0,6000.0,0.5,721.0,725.5,725.5
12000.0,6000.0,0.6,483.0,486.5,486.5
12000.0,6000.0,0.7,252.0,252.0,252.0
12000.0,6000.0,0.8,105.0,105.5,105.5
12000.0,6000.0,0.9,49.0,49.0,49.0
12000.0,6500.0,-0.5,14034.0,13858.5,13858.5
12000.0,6500.0,-0.4,12051.0,11745.0,11745.0
12000.0,6500.0,-0.3,10061.0,9797.5,9797.5
12000.0,6500.0,-0.2,8249.0,8277.5,8277.5
12000.0,6500.0,-0.15,7390.0,7511.0,7511.0
12000.0,6500.0,-0.1,6426.0,6432.0,6432.0
12000.0,6500.0,-0.05,4668.0,4789.5,4789.5
12000.0,6500.0,0.0,3941.0,3922.0,3922.0
12000.0,6500.0,0.05,3128.0,3111.0,3111.0
12000.0,6500.0,0.1,2355.0,2371.5,2371.5
12000.0,6500.0,0.15,2150.0,2117.0,2117.0
12000.0,6500.0,0.2,1949.0,2006.0,2006.0
12000.0,6500.0,0.25,1811.0,1822.0,1822.0
12000.0,6500.0,0.3,1623.0,1635.5,1635.5
12000.0,6500.0,0.35,1447.0,1453.0,1453.0
12000.0,6500.0,0.4,1220.0,1241.0,1241.0
12000.0,6500.0,0.45,1023.0,1034.5,1034.5
12000.0,6500.0,0.5,852.0,855.0,855.0
12000.0,6500.0,0.6,558.0,560.0,560.0
12000.0,6500.0,0.7,290.0,290.5,290.5
12000.0,6500.0,0.8,122.0,122.5,122.5
12000.0,6500.0,0.9,57.0,57.0,57.0
12000.0,7000.0,-0.5,14607.0,14452.5,14452.5
12000.0,7000.0,-0.4,12508.0,12317.5,12317.5
12000.0,7000.0,-0.3,10487.0,10161.5,10161.5
12000.0,7000.0,-0.2,8532.0,8512.0,8512.0
12000.0,7000.0,-0.15,7609.0,7689.0,7689.0
12000.0,7000.0,-0.1,6605.0,6577.0,6577.0
12000.0,7000.0,-0.05,4731.0,4808.5,4808.5
12000.0,7000.0,0.0,4011.0,3988.0,3988.0
12000.0,7000.0,0.05,3192.0,3189.0,3189.0
12000.0,7000.0,0.1,2432.0,2440.5,2440.5
12000.0,7000.0,0.15,2217.0,2208.0,2208.0
12000.0,7000.0,0.2,2093.0,2109.5,2109.5
12000.0,7000.0,0.25,1955.0,1970.0,1970.0
12000.0,7000.0,0.3,1730.0,1753.0,1753.0
12000.0,7000.0,0.35,1554.0,1556.5,1556.5
12000.0,7000.0,0.4,1342.0,1352.5,1352.5
12000.0,7000.0,0.45,1126.0,1134.5,1134.5
12000.0,7000.0,0.5,945.0,948.5,948.5
12000.0,7000.0,0.6,622.0,623.5,623.5
12000.0,7000.0,0.7,326.0,327.5,327.5
12000.0,7000.0,0.8,140.0,140.5,140.5
12000.0,7000.0,0.9,66.0,66.5,66.5
12000.0,7500.0,-0.5,14975.0,14980.5,14980.5
12000.0,7500.0,-0.4,12908.0,12828.0,12828.0
12000.0,7500.0,-0.3,10907.0,10658.0,10658.0
12000.0,7500.0,-0.2,8703.0,8731.0,8731.0
12000.0,7500.0,-0.15,7863.0,7748.5,7748.5
12000.0,7500.0,-0.1,6710.0,6682.5,6682.5
12000.0,7500.0,-0.05,4821.0,4844.5,4844.5
12000.0,7500.0,0.0,4080.0,4033.0,4033.0
12000.0,7500.0,0.05,3250.0,3250.0,3250.0
12000.0,7500.0,0.1,2490.0,2485.0,2485.0
12000.0,7500.0,0.15,2284.0,2305.0,2305.0
12000.0,7500.0,0.2,2170.0,2200.0,2200.0
12000.0,7500.0,0.25,2077.0,2107.5,2107.5
12000.0,7500.0,0.3,1921.0,1924.0,1924.0
12000.0,7500.0,0.35,1676.0,1680.5,1680.5
12000.0,7500.0,0.4,1441.0,1448.0,1448.0
12000.0,7500.0,0.45,1227.0,1234.5,1234.5
12000.0,7500.0,0.5,1034.0,1038.5,1038.5
12000.0,7500.0,0.6,683.0,685.5,685.5
12000.0,7500.0,0.7,355.0,356.5,356.5
12000.0,7500.0,0.8,152.0,152.0,152.0
12000.0,7500.0,0.9,72.0,72.0,72.0
12000.0,8000.0,-0.5,15432.0,15455.0,15455.0
12000.0,8000.0,-0.4,13298.0,13211.0,13211.0
12000.0,8000.0,-0.3,11407.0,11008.5,11008.5
12000.0,8000.0,-0.2,8898.0,8794.0,8794.0
12000.0,8000.0,-0.15,8033.0,7821.5,7821.5
12000.0,8000.0,-0.1,6904.0,6817.0,6817.0
12000.0,8000.0,-0.05,4932.0,5048.5,5048.5
12000.0,8000.0,0.0,4219.0,4202.5,4202.5
12000.0,8000.0,0.05,3398.0,3405.0,3405.0
12000.0,8000.0,0.1,2827.0,2856.5,2856.5
12000.0,8000.0,0.15,2737.0,2741.5,2741.5
12000.0,8000.0,0.2,2527.0,2560.0,2560.0
12000.0,8000.0,0.25,2420.0,2442.0,2442.0
12000.0,8000.0,0.3,2168.0,2176.5,2176.5
12000.0,8000.0,0.35,1912.0,1922.0,1922.0
12000.0,8000.0,0.4,1606.0,1610.5,1610.5
12000.0,8000.0,0.45,1370.0,1373.0,1373.0
12000.0,8000.0,0.5,1142.0,1145.5,1145.5
12000.0,8000.0,0.6,749.0,750.5,750.5
12000.0,8000.0,0.7,384.0,385.5,385.5
12000.0,8000.0,0.8,162.0,162.5,162.5
12000.0,8000.0,0.9,76.0,76.5,76.5
13000.0,0.0,-0.5,3793.0,3787.5,3787.5
13000.0,0.0,-0.4,3635.0,3627.5,3627.5
13000.0,0.0,-0.3,3479.0,3469.0,3469.0
13000.0,0.0,-0.2,3330.0,3319.0,3319.0
13000.0,0.0,-0.15,3252.0,3239.5,3239.5
13000.0,0.0,-0.1,3156.0,3143.5,3143.5
13000.0,0.0,-0.05,3018.0,3004.5,3004.5
13000.0,0.0,0.0,2797.0,2784.0,2784.0
13000.0,0.0,0.05,2329.0,2316.5,2316.5
13000.0,0.0,0.1,1899.0,1892.0,1892.0
13000.0,0.0,0.15,1580.0,1575.0,1575.0
13000.0,0.0,0.2,1319.0,1315.0,1315.0
13000.0,0.0,0.25,1154.0,1151.0,1151.0
13000.0,0.0,0.3,1013.0,1009.0,1009.0
13000.0,0.0,0.35,901.0,896.5,896.5
13000.0,0.0,0.4,809.0,806.5,806.5
13000.0,0.0,0.45,743.0,740.5,740.5
13000.0,0.0,0.5,696.0,692.5,692.5
13000.0,0.0,0.6,588.0,586.5,586.5
13000.0,0.0,0.7,397.0,390.5,390.5
13000.0,0.0,0.8,213.0,213.5,213.5
13000.0,0.0,0.9,124.0,127.0,127.0
13000.0,50.0,-0.5,4130.0,4122.0,4122.0
13000.0,50.0,-0.4,3972.0,3961.5,3961.5
13000.0,50.0,-0.3,3820.0,3806.5,3806.5
13000.0,50.0,-0.2,3656.0,3641.0,3641.0
13000.0,50.0,-0.15,3568.0,3554.0,3554.0
13000.0,50.0,-0.1,3468.0,3454.0,3454.0
13000.0,50.0,-0.05,3331.0,3317.5,3317.5
13000.0,50.0,0.0,3130.0,3118.0,3118.0
13000.0,50.0,0.05,2681.0,2670.5,2670.5
13000.0,50.0,0.1,2290.0,2281.0,2281.0
13000.0,50.0,0.15,2007.0,2000.0,2000.0
13000.0,50.0,0.2,1794.0,1783.5,1783.5
13000.0,50.0,0.25,1608.0,1610.5,1610.5
13000.0,50.0,0.3,1446.0,1464.0,1464.0
13000.0,50.0,0.35,1397.0,1364.0,1364.0
13000.0,50.0,0.4,1209.0,1235.5,1235.5
13000.0,50.0,0.45,1100.0,1117.5,1117.5
13000.0,50.0,0.5,1022.0,1008.5,1008.5
13000.0,50.0,0.6,830.0,828.5,828.5
13000.0,50.0,0.7,621.0,616.0,616.0
13000.0,50.0,0.8,349.0,345.5,345.5
13000.0,50.0,0.9,209.0,213.5,213.5
13000.0,100.0,-0.5,4638.0,4633.5,4633.5
13000.0,100.0,-0.4,4403.0,4433.0,4433.0
13000.0,100.0,-0.3,4194.0,4217.5,4217.5
13000.0,100.0,-0.2,3957.0,4005.5,4005.5
13000.0,100.0,-0.15,3853.0,3894.0,3894.0
13000.0,100.0,-0.1,3733.0,3741.5,3741.5
13000.0,100.0,-0.05,3587.0,3607.5,3607.5
13000.0,100.0,0.0,3406.0,3425.5,3425.5
13000.0,100.0,0.05,3117.0,3088.0,3088.0
13000.0,100.0,0.1,2756.0,2732.0,2732.0
13000.0,100.0,0.15,2491.0,2495.5,2495.5
13000.0,100.0,0.2,2158.0,2230.5,2230.5
13000.0,100.0,0.25,1965.0,2024.0,2024.0
13000.0,100.0,0.3,1780.0,1822.0,1822.0
13000.0,100.0,0.35,1626.0,1687.0,1687.0
13000.0,100.0,0.4,1429.0,1442.0,1442.0
13000.0,100.0,0.45,1283.0,1326.5,1326.5
13000.0,100.0,0.5,1155.0,1156.5,1156.5
13000.0,100.0,0.6,893.0,894.0,894.0
13000.0,100.0,0.7,680.0,683.5,683.5
13000.0,100.0,0.8,381.0,394.0,394.0
13000.0,100.0,0.9,237.0,252.5,252.5
13000.0,300.0,-0.5,4926.0,4922.5,4922.5
13000.0,300.0,-0.4,4647.0,4674.5,4674.5
13000.0,300.0,-0.3,4392.0,4407.5,4407.5
13000.0,300.0,-0.2,4097.0,4146.0,4146.0
13000.0,300.0,-0.15,3973.0,3998.0,3998.0
13000.0,300.0,-0.1,3831.0,3862.0,3862.0
13000.0,300.0,-0.05,3682.0,3699.0,3699.0
13000.0,300.0,0.0,3514.0,3569.5,3569.5
13000.0,300.0,0.05,3249.0,3256.0,3256.0
13000.0,300.0,0.1,2900.0,2950.0,2950.0
13000.0,300.0,0.15,2601.0,2635.0,2635.0
13000.0,300.0,0.2,2301.0,2400.5,2400.5
13000.0,300.0,0.25,2134.0,2218.5,2218.5
13000.0,300.0,0.3,1917.0,2020.5,2020.5
13000.0,300.0,0.35,1780.0,1879.5,1879.5
13000.0,300.0,0.4,1610.0,1710.5,1710.5
13000.0,300.0,0.45,1506.0,1569.0,1569.0
13000.0,300.0,0.5,1350.0,1386.5,1386.5
13000.0,300.0,0.6,996.0,1046.0,1046.0
13000.0,300.0,0.7,709.0,727.5,727.5
13000.0,300.0,0.8,408.0,423.5,423.5
13000.0,300.0,0.9,249.0,266.5,266.5
13000.0,500.0,-0.5,5166.0,5163.5,5163.5
13000.0,500.0,-0.4,4815.0,4796.0,4796.0
13000.0,500.0,-0.3,4483.0,4526.5,4526.5
13000.0,500.0,-0.2,4121.0,4160.5,4160.5
13000.0,500.0,-0.15,3960.0,4005.5,4005.5
13000.0,500.0,-0.1,3786.0,3838.0,3838.0
13000.0,500.0,-0.05,3626.0,3694.5,3694.5
13000.0,500.0,0.0,3475.0,3534.0,3534.0
13000.0,500.0,0.05,3234.0,3278.0,3278.0
13000.0,500.0,0.1,2890.0,2940.5,2940.5
13000.0,500.0,0.15,2591.0,2662.0,2662.0
13000.0,500.0,0.2,2273.0,2406.5,2406.5
13000.0,500.0,0.25,2008.0,2162.5,2162.5
13000.0,500.0,0.3,1789.0,1934.5,1934.5
13000.0,500.0,0.35,1581.0,1791.0,1791.0
13000.0,500.0,0.4,1458.0,1574.0,1574.0
13000.0,500.0,0.45,1353.0,1382.5,1382.5
13000.0,500.0,0.5,1183.0,1245.5,1245.5
13000.0,500.0,0.6,729.0,665.0,665.0
13000.0,500.0,0.7,351.0,360.5,360.5
13000.0,500.0,0.8,242.0,244.0,244.0
13000.0,500.0,0.9,170.0,162.0,162.0
13000.0,750.0,-0.5,5697.0,5694.0,5694.0
13000.0,750.0,-0.4,5178.0,5262.5,5262.5
13000.0,750.0,-0.3,4738.0,4779.5,4779.5
13000.0,750.0,-0.2,4148.0,4222.5,4222.5
13000.0,750.0,-0.15,3987.0,3988.0,3988.0
13000.0,750.0,-0.1,3736.0,3742.0,3742.0
13000.0,750.0,-0.05,3426.0,3572.5,3572.5
13000.0,750.0,0.0,3292.0,3357.5,3357.5
13000.0,750.0,0.05,2983.0,3129.5,3129.5
13000.0,750.0,0.1,2690.0,2786.0,2786.0
13000.0,750.0,0.15,2364.0,2475.0,2475.0
13000.0,750.0,0.2,2094.0,2187.5,2187.5
13000.0,750.0,0.25,1814.0,1934.0,1934.0
13000.0,750.0,0.3,1561.0,1685.5,1685.5
13000.0,750.0,0.35,1325.0,1464.5,1464.5
13000.0,750.0,0.4,1056.0,1140.5,1140.5
13000.0,750.0,0.45,980.0,974.5,974.5
13000.0,750.0,0.5,718.0,745.5,745.5
13000.0,750.0,0.6,272.0,288.5,288.5
13000.0,750.0,0.7,157.0,193.0,193.0
13000.0,750.0,0.8,91.0,145.0,145.0
13000.0,750.0,0.9,87.0,104.0,104.0
13000.0,1000.0,-0.5,6609.0,6516.0,6516.0
13000.0,1000.0,-0.4,5850.0,5927.5,5927.5
13000.0,1000.0,-0.3,5090.0,5240.0,5240.0
13000.0,1000.0,-0.2,4267.0,4394.5,4394.5
13000.0,1000.0,-0.15,4022.0,4050.0,4050.0
13000.0,1000.0,-0.1,3704.0,3739.0,3739.0
13000.0,1000.0,-0.05,3257.0,3452.0,3452.0
13000.0,1000.0,0.0,2793.0,3070.0,3070.0
13000.0,1000.0,0.05,2480.0,2821.0,2821.0
13000.0,1000.0,0.1,2240.0,2464.5,2464.5
13000.0,1000.0,0.15,1950.0,2123.5,2123.5
13000.0,1000.0,0.2,1650.0,1878.5,1878.5
13000.0,1000.0,0.25,1400.0,1574.5,1574.5
13000.0,1000.0,0.3,1188.0,1328.5,1328.5
13000.0,1000.0,0.35,975.0,1137.0,1137.0
13000.0,1000.0,0.4,820.0,909.0,909.0
13000.0,1000.0,0.45,700.0,784.5,784.5
13000.0,1000.0,0.5,280.0,302.5,302.5
13000.0,1000.0,0.6,216.0,219.0,219.0
13000.0,1000.0,0.7,110.0,110.0,110.0
13000.0,1000.0,0.8,70.0,72.5,72.5
13000.0,1000.0,0.9,56.0,62.5,62.5
13000.0,1500.0,-0.5,7646.0,7500.5,7500.5
13000.0,1500.0,-0.4,6687.0,6625.0,6625.0
13000.0,1500.0,-0.3,5592.0,5703.0,5703.0
13000.0,1500.0,-0.2,4656.0,4803.0,4803.0
13000.0,1500.0,-0.15,4128.0,4230.0,4230.0
13000.0,1500.0,-0.1,3775.0,3838.5,3838.5
13000.0,1500.0,-0.05,3180.0,3408.0,3408.0
13000.0,1500.0,0.0,2723.0,2994.0,2994.0
13000.0,1500.0,0.05,2381.0,2585.0,2585.0
13000.0,1500.0,0.1,2003.0,2166.5,2166.5
13000.0,1500.0,0.15,1722.0,1805.0,1805.0
13000.0,1500.0,0.2,1383.0,1461.5,1461.5
13000.0,1500.0,0.25,1120.0,1180.0,1180.0
13000.0,1500.0,0.3,806.0,930.5,930.5
13000.0,1500.0,0.35,576.0,736.5,736.5
13000.0,1500.0,0.4,298.0,286.5,286.5
