dataset,n,fluid,geometry,form,model,split,n_seeds,n_test_mean,n_train_mean,R2_mean,within_10pct_mean,within_20pct_mean,MAPE_pct_mean,RMSE_mean,safe_side_frac_mean,R2_sd,within_10pct_sd,MAPE_pct_sd
D3_KAERI_uniform,651,water,tube,local,Poly2_Ridge,70/30,20,196.0,455.0,0.9196972453387531,0.47551020408163264,0.8089285714285716,12.823394947668495,395.81097310858274,0.5119897959183672,0.0486574038418642,0.03304842547072991,0.7969123573379826
D3_KAERI_uniform,651,water,tube,local,Poly2_Ridge,LOSO,10,65.1,585.9,-10.777742644767075,0.0940793108325717,0.31621809371483284,58.089427023042106,1715.4564690163747,0.5316457957180784,16.296753703457806,0.14881447505710577,56.57990404703929
D3_KAERI_uniform,651,water,tube,local,kNN_k5,80/20,20,131.0,520.0,0.7069111809562276,0.5461832061068701,0.8419847328244275,12.110368409891297,872.306450718338,0.5179389312977098,0.1694347357112562,0.04962450126848512,1.5839861632407732
D3_KAERI_uniform,651,water,tube,local,kNN_k5,70/30,20,196.0,455.0,0.6862717399857013,0.5385204081632653,0.827295918367347,12.662365565759842,865.4698513728875,0.5048469387755101,0.14488176337793793,0.03207544121045629,1.4228387993930482
D3_KAERI_uniform,651,water,tube,local,kNN_k5,LOSO,10,65.1,585.9,-27.277014152580477,0.26998563985980867,0.38558475757452737,81.99907827251502,2089.601135748725,0.671331541698805,64.56320984062278,0.33749067724333726,146.51315931046904
D3_KAERI_uniform,651,water,tube,local,RandomForest,80/20,20,131.0,520.0,0.9312548418909083,0.6687022900763357,0.8893129770992365,9.52423889461479,386.3294143198192,0.5164122137404581,0.03939083079372643,0.03855966120688779,0.9040569878061515
D3_KAERI_uniform,651,water,tube,local,RandomForest,70/30,20,196.0,455.0,0.9268019375730827,0.6400510204081634,0.8854591836734695,10.102714367422559,407.11341574772837,0.5040816326530612,0.038513130352929144,0.031947044773231695,1.0437611901746815
D3_KAERI_uniform,651,water,tube,local,RandomForest,LOSO,10,65.1,585.9,-24.998018179369033,0.2033470597149945,0.3555266281581179,82.23425531204235,1857.7466451378737,0.5690173610722524,47.34915674092636,0.32126652612872586,141.14487324920657
D3_KAERI_uniform,651,water,tube,local,ExtraTrees,80/20,20,131.0,520.0,0.9573215159008933,0.7706106870229008,0.9297709923664124,7.0515359138343525,278.77357643107115,0.5076335877862596,0.03142322329585694,0.03919666293840482,0.8341905806301638
D3_KAERI_uniform,651,water,tube,local,ExtraTrees,70/30,20,196.0,455.0,0.9618013050762487,0.7479591836734694,0.9270408163265305,7.4535740900091,280.06767026937104,0.5084183673469388,0.0181670768570147,0.026814150421705565,0.656610820725773
D3_KAERI_uniform,651,water,tube,local,ExtraTrees,LOSO,10,65.1,585.9,-23.931861366979174,0.32013438510212805,0.5505590477214518,75.43922304980711,1627.4396228347523,0.601251643436458,47.66837772087978,0.3144072540901325,141.6733305461046
D3_KAERI_uniform,651,water,tube,local,HistGB,80/20,20,131.0,520.0,0.835416022386082,0.6591603053435114,0.8744274809160304,11.258991366482991,650.5583947243483,0.5148854961832061,0.07331386581039662,0.03469759669415757,2.1099511328027107
D3_KAERI_uniform,651,water,tube,local,HistGB,70/30,20,196.0,455.0,0.8203324629331117,0.6380102040816326,0.8604591836734695,12.25556546215905,654.4096043354319,0.5073979591836734,0.07537676241043462,0.036434919279523144,2.3158178805836354
D3_KAERI_uniform,651,water,tube,local,HistGB,LOSO,10,65.1,585.9,-18.609546263089566,0.26948631137988555,0.4537332016342247,66.3875158415517,1668.7549666435582,0.5578549404857909,39.695007783853455,0.2991873140108796,109.4416824901271
D3_KAERI_uniform,651,water,tube,local,SVR_RBF,80/20,20,131.0,520.0,0.9504383871748999,0.7916030534351146,0.9511450381679388,7.01355768640653,313.8285844193209,0.48053435114503823,0.029464712133715643,0.034504812310309524,0.8898482713131298
D3_KAERI_uniform,651,water,tube,local,SVR_RBF,70/30,20,196.0,455.0,0.9567959584919562,0.7915816326530611,0.9492346938775512,7.0529705979033865,301.45281702313594,0.488265306122449,0.01957802873302097,0.01896588616164535,0.5885426239451472
D3_KAERI_uniform,651,water,tube,local,SVR_RBF,LOSO,10,65.1,585.9,-24.601644563511773,0.2363324860483428,0.4596375421045817,66.34186680828432,1913.6356870258417,0.6176023261844235,68.36126779982567,0.28669142973540507,118.23924485164943
D3_KAERI_uniform,651,water,tube,local,MLP,80/20,20,131.0,520.0,0.8777934331872066,0.6152671755725192,0.8980916030534353,10.196628033319584,523.2235206130542,0.48091603053435117,0.075538829782409,0.05102166058179943,0.9768824948089199
D3_KAERI_uniform,651,water,tube,local,MLP,70/30,20,196.0,455.0,-208.9153308098086,0.47015306122448974,0.7528061224489797,33.378980442202405,6102.480360322877,0.5028061224489796,753.2907947841524,0.15584889824913353,62.69427765203448
D3_KAERI_uniform,651,water,tube,local,MLP,LOSO,10,65.1,585.9,-82889.47949535811,0.14504748824911867,0.3227170611605394,576.0765157090888,74620.21175503424,0.37784359367131104,242426.81801164174,0.3071795222785191,1181.0281895145865
D3_KAERI_uniform,651,water,tube,local,XGBoost,80/20,20,131.0,520.0,0.9532363058500553,0.7152671755725192,0.915267175572519,8.321904804378054,296.6342958927718,0.5095419847328243,0.030391500732793016,0.03414742502344168,0.8787610703077723
D3_KAERI_uniform,651,water,tube,local,XGBoost,70/30,20,196.0,455.0,0.954402367662307,0.6923469387755102,0.9033163265306123,9.024422149499259,314.4264919616956,0.5081632653061223,0.016215562234730294,0.043453348730099255,1.3359780245753425
D3_KAERI_uniform,651,water,tube,local,XGBoost,LOSO,10,65.1,585.9,-26.39775618353983,0.28279807609491114,0.48303940172818044,87.92064301697988,2223.123242571713,0.5721015498280524,44.64818518712148,0.3180488174665335,129.37783759883627
D3_KAERI_uniform,651,water,tube,local,LightGBM,80/20,20,131.0,520.0,0.9024521217753865,0.6767175572519084,0.8748091603053435,10.898462227230402,482.1301168006771,0.5125954198473284,0.04643637241069011,0.03193598973046754,2.1852814800877014
D3_KAERI_uniform,651,water,tube,local,LightGBM,70/30,20,196.0,455.0,0.8960344338630541,0.664795918367347,0.8691326530612246,11.619823867032302,493.31773969336865,0.4971938775510204,0.04819513488148744,0.034329450136454887,2.3997846116060497
D3_KAERI_uniform,651,water,tube,local,LightGBM,LOSO,10,65.1,585.9,-19.077408661380606,0.2601993644676829,0.40069360510035057,64.80094045919397,1653.3434897221182,0.6964976113398749,40.06845405149486,0.3115351856501282,104.6517272393958
D3_KAERI_uniform,651,water,tube,local,CatBoost,80/20,20,131.0,520.0,0.9520715605829693,0.6889312977099236,0.9251908396946567,8.778989850185974,306.31014784615417,0.49198473282442745,0.029064441210515254,0.039461798068756535,0.8961363324360963
D3_KAERI_uniform,651,water,tube,local,CatBoost,70/30,20,196.0,455.0,0.9575197854174657,0.6737244897959184,0.9201530612244897,9.248126750716114,300.8194866649169,0.4867346938775509,0.017121648842120595,0.03300175493713823,0.970081802603494
D3_KAERI_uniform,651,water,tube,local,CatBoost,LOSO,10,65.1,585.9,-22.3862188174629,0.28008913256515555,0.45906725754801203,67.7609238719888,1665.9267225254819,0.6498553517117776,45.852952511425755,0.33512953414257285,115.79421094651143
D3_KAERI_uniform,651,water,tube,local,GPR_Matern,80/20,20,131.0,520.0,0.9641205720834278,0.8232824427480916,0.9603053435114506,6.318509979826157,255.92762121482625,0.49465648854961825,0.0271666535002956,0.037907912977537275,0.7719119452583959
D3_KAERI_uniform,651,water,tube,local,GPR_Matern,70/30,20,196.0,455.0,0.9699055023104355,0.8112244897959183,0.960969387755102,6.405239027848569,246.4505599646564,0.502295918367347,0.01664658821438137,0.027550025840345025,0.6018200505580075
D3_KAERI_uniform,651,water,tube,local,GPR_Matern,LOSO,10,65.1,585.9,-23.00691488707119,0.1746512877144591,0.3449592771388487,56.15792576128342,1886.7406222734378,0.6346821977256759,62.199507756635796,0.2991221907018567,75.71966135828738
D3_KAERI_uniform,651,water,tube,inlet,Linear,80/20,20,131.0,520.0,0.7161688151482067,0.3202290076335878,0.5538167938931298,36.69919744984094,739.7419281903854,0.6114503816793893,0.15222232824479856,0.05831870699187272,10.814893970897009
D3_KAERI_uniform,651,water,tube,inlet,Linear,70/30,20,196.0,455.0,0.7112458962835874,0.31020408163265306,0.553826530612245,38.1122397607967,760.4800070343852,0.6117346938775511,0.15585743799027668,0.041137298654405775,10.177705662788703
D3_KAERI_uniform,651,water,tube,inlet,Linear,LOSO,10,65.1,585.9,-7.88959388337233,0.2171444529293634,0.4477695866171249,70.67743521956234,1136.7088679518997,0.5015125639751918,11.701670663671507,0.2554054021685663,113.52796103935762
D3_KAERI_uniform,651,water,tube,inlet,Poly2_Ridge,80/20,20,131.0,520.0,0.842204674626767,0.5183206106870228,0.7587786259541984,24.73011653384761,538.4248813016254,0.4751908396946565,0.09632803681303305,0.04965076048068078,7.734954589946168
D3_KAERI_uniform,651,water,tube,inlet,Poly2_Ridge,70/30,20,196.0,455.0,0.8485198878224024,0.5068877551020408,0.7484693877551021,25.904082433087062,542.8687930902712,0.47908163265306125,0.09270124503631329,0.03352892683095022,7.399475479620785
D3_KAERI_uniform,651,water,tube,inlet,Poly2_Ridge,LOSO,10,65.1,585.9,-22.466615220174827,0.055246020284990885,0.2553373439616087,91.52081137197665,2214.260467939427,0.6143383037449214,32.32981485506401,0.0689750642874052,139.39845232407117
D3_KAERI_uniform,651,water,tube,inlet,kNN_k5,80/20,20,131.0,520.0,0.6937256000467802,0.6274809160305342,0.8194656488549616,19.023584871993293,870.8059793962082,0.566412213740458,0.09904594866891976,0.04301130011513389,5.507731450935798
D3_KAERI_uniform,651,water,tube,inlet,kNN_k5,70/30,20,196.0,455.0,0.6885197482663803,0.6239795918367348,0.8181122448979593,20.434357297148413,855.0676439346147,0.5566326530612244,0.10563258663991919,0.04554689219750495,6.567930767088864
D3_KAERI_uniform,651,water,tube,inlet,kNN_k5,LOSO,10,65.1,585.9,-25.509217729914784,0.28519365079365083,0.3568301817345295,104.73104590255318,2257.262798267807,0.49845060961582704,49.83976557908278,0.3994436665302963,180.4348722056787
D3_KAERI_uniform,651,water,tube,inlet,RandomForest,80/20,20,131.0,520.0,0.9254395425580594,0.7461832061068703,0.8912213740458016,16.098461793364173,401.0706003949029,0.5458015267175572,0.0371376684311584,0.03787553725861493,5.69385536572351
D3_KAERI_uniform,651,water,tube,inlet,RandomForest,70/30,20,196.0,455.0,0.9165162263130224,0.7252551020408163,0.8846938775510204,16.758376096460754,432.41109319987675,0.5306122448979591,0.034122385726151505,0.04195103063931072,5.667603697370617
D3_KAERI_uniform,651,water,tube,inlet,RandomForest,LOSO,10,65.1,585.9,-18.701808492457083,0.32422092399304675,0.44015378327724874,75.03093611922995,1635.6049655490124,0.5157746076365002,40.09912837681476,0.37190200199907636,137.64251537680315
D3_KAERI_uniform,651,water,tube,inlet,ExtraTrees,80/20,20,131.0,520.0,0.9438803017454196,0.8404580152671756,0.920229007633588,15.844708855430719,329.9671941685344,0.49770992366412214,0.0337870089426063,0.035016545460467105,6.731396478636973
D3_KAERI_uniform,651,water,tube,inlet,ExtraTrees,70/30,20,196.0,455.0,0.9430343040379066,0.8204081632653061,0.9153061224489794,16.225815765975163,341.7148987229894,0.511734693877551,0.028498108999619663,0.025888706524196132,6.309996391099013
D3_KAERI_uniform,651,water,tube,inlet,ExtraTrees,LOSO,10,65.1,585.9,-20.370753392257548,0.31728963435485175,0.47103534955763215,82.3351528996837,1795.6193999181737,0.5659816844017931,42.821473387476004,0.3834181353669341,135.78179003846776
D3_KAERI_uniform,651,water,tube,inlet,HistGB,80/20,20,131.0,520.0,0.8584619891870835,0.7202290076335878,0.8782442748091605,16.423850392999608,598.8795678703707,0.5221374045801526,0.05910640438110653,0.03343724252113207,5.587174381977818
D3_KAERI_uniform,651,water,tube,inlet,HistGB,70/30,20,196.0,455.0,0.8447795240736606,0.7145408163265307,0.8727040816326529,17.205441337575007,604.8157135398753,0.5033163265306122,0.06551720254035973,0.03960594580675143,5.416706300053051
D3_KAERI_uniform,651,water,tube,inlet,HistGB,LOSO,10,65.1,585.9,-16.60188758206357,0.2920246679543994,0.395706716567682,80.67820325208127,1655.4259507023096,0.44358363520169786,37.554708101721005,0.3471645724362885,154.0769709797925
D3_KAERI_uniform,651,water,tube,inlet,SVR_RBF,80/20,20,131.0,520.0,0.936198095517622,0.8500000000000002,0.9087786259541983,20.71646657877571,357.9554858461141,0.5068702290076336,0.03267417927226185,0.024552087768996717,9.940803325419216
D3_KAERI_uniform,651,water,tube,inlet,SVR_RBF,70/30,20,196.0,455.0,0.9353439282949265,0.8466836734693877,0.9061224489795918,21.52703572796642,364.04506426376156,0.504081632653061,0.0311779329387086,0.027573637134557558,9.840924809871307
D3_KAERI_uniform,651,water,tube,inlet,SVR_RBF,LOSO,10,65.1,585.9,-22.605835372551397,0.24669089448418094,0.4124314473452261,77.87625256407276,1911.9958285178377,0.4618361891303068,62.317604075336554,0.3028298332933936,142.22210882606026
D3_KAERI_uniform,651,water,tube,inlet,MLP,80/20,20,131.0,520.0,0.7294685160583303,0.5198473282442748,0.7580152671755724,23.436057611433576,746.8984667426374,0.5576335877862595,0.22496521192070312,0.10007986162680695,7.894382545777962
D3_KAERI_uniform,651,water,tube,inlet,MLP,70/30,20,196.0,455.0,-6.138548049766212,0.3471938775510204,0.5852040816326531,40.0772721001442,2100.701623270329,0.5729591836734694,20.67943312712279,0.14090148073644815,30.572295157888206
D3_KAERI_uniform,651,water,tube,inlet,MLP,LOSO,10,65.1,585.9,-11370.887342306003,0.05297772158804768,0.20875534944882773,408.09893637375933,38953.41131457877,0.40501521249510375,24123.86462798195,0.07137603148401517,489.40553966366525
D3_KAERI_uniform,651,water,tube,inlet,XGBoost,80/20,20,131.0,520.0,0.933363003487021,0.817175572519084,0.9061068702290077,17.80466817554629,354.9314945927066,0.5034351145038167,0.041458412673263584,0.027631723165705623,8.288986203941212
D3_KAERI_uniform,651,water,tube,inlet,XGBoost,70/30,20,196.0,455.0,0.9353009426480687,0.8122448979591838,0.9053571428571431,18.21877739859422,361.9686186538765,0.5038265306122449,0.03379262490786712,0.03370518962971054,7.033982399081883
D3_KAERI_uniform,651,water,tube,inlet,XGBoost,LOSO,10,65.1,585.9,-19.8305526179891,0.30261253745067684,0.40679269194751927,87.01753785452561,2120.4940912749294,0.5266278528437096,41.099079550209346,0.3854616909016874,142.98922854088602
D3_KAERI_uniform,651,water,tube,inlet,LightGBM,80/20,20,131.0,520.0,0.9236849035808617,0.7461832061068702,0.8874045801526718,16.27646887123647,414.02045733724043,0.5099236641221373,0.03546081065713555,0.03596494905890381,5.785324720457444
D3_KAERI_uniform,651,water,tube,inlet,LightGBM,70/30,20,196.0,455.0,0.9122614373946119,0.7283163265306123,0.8852040816326532,16.91009431901589,447.2028731357491,0.5127551020408163,0.03525795551356661,0.037304441610958215,5.36923811306784
D3_KAERI_uniform,651,water,tube,inlet,LightGBM,LOSO,10,65.1,585.9,-15.526134418337373,0.264944756260645,0.3994719564696227,77.13036395593018,1586.7920560643408,0.4537230696535044,33.60574316705053,0.35144787068674943,144.50618255170792
D3_KAERI_uniform,651,water,tube,inlet,CatBoost,80/20,20,131.0,520.0,0.9349233289794144,0.7961832061068702,0.9064885496183207,15.730328016128928,361.9458427666527,0.49312977099236643,0.034254029432775585,0.021746736423075765,5.233580322464833
D3_KAERI_uniform,651,water,tube,inlet,CatBoost,70/30,20,196.0,455.0,0.9377332199846166,0.7821428571428573,0.9058673469387756,16.38672355306215,362.60156402956954,0.4994897959183674,0.02721366964542831,0.0396275598192348,5.567492422875926
D3_KAERI_uniform,651,water,tube,inlet,CatBoost,LOSO,10,65.1,585.9,-23.21467786494208,0.24320810211471974,0.42224983107422365,76.33953023537467,1791.2765254140638,0.5016550284802522,51.82093972029761,0.2959129823579884,129.42837094877248
D3_KAERI_uniform,651,water,tube,inlet,GPR_Matern,80/20,20,131.0,520.0,0.14332674973195586,0.348854961832061,0.5419847328244275,44.11671403366165,1376.9422488479693,0.5744274809160305,0.3865712312259029,0.20430742841798394,19.084007126976644
D3_KAERI_uniform,651,water,tube,inlet,GPR_Matern,70/30,20,196.0,455.0,0.2807197237437133,0.41428571428571426,0.591326530612245,41.599404570933544,1181.8738345119218,0.5635204081632652,0.4521732444994566,0.24704571988934515,22.40767369875241
D3_KAERI_uniform,651,water,tube,inlet,GPR_Matern,LOSO,10,65.1,585.9,-39.64455466776118,0.19132183686243792,0.30818746947532116,91.65374960788407,2251.494869559225,0.42118021404671024,80.41600997050631,0.2431161671587931,137.62930549676477
D3_KAERI_uniform,651,water,tube,reduced,Linear,80/20,20,131.0,520.0,0.12934081228509114,0.2919847328244275,0.5332061068702291,51.64684664246503,1456.1534720636587,0.6213740458015267,0.049710858783593465,0.03475059038169183,16.981905649813555
D3_KAERI_uniform,651,water,tube,reduced,Linear,70/30,20,196.0,455.0,0.14004918973798808,0.28494897959183674,0.5387755102040817,53.18490303739062,1413.2353580917627,0.6066326530612245,0.04568562543406614,0.031156766485852867,16.167143947429075
D3_KAERI_uniform,651,water,tube,reduced,Linear,LOSO,10,65.1,585.9,-36.75719175536191,0.21732960460460463,0.3321164782429488,105.71284322447082,2367.4896197445137,0.6602587962962962,71.63397521786702,0.35529704262456685,179.48093659297427
D3_KAERI_uniform,651,water,tube,reduced,Poly2_Ridge,80/20,20,131.0,520.0,0.2349489980007204,0.26221374045801527,0.483587786259542,46.78093838998392,1360.8380433702528,0.6034351145038167,0.09249607586562379,0.04992027293947444,15.571350827826503
D3_KAERI_uniform,651,water,tube,reduced,Poly2_Ridge,70/30,20,196.0,455.0,0.26555650775552897,0.25867346938775515,0.4926020408163264,48.2260915711479,1305.6087739250975,0.5954081632653062,0.10678046236373939,0.034169442506445054,14.86501627983055
D3_KAERI_uniform,651,water,tube,reduced,Poly2_Ridge,LOSO,10,65.1,585.9,-85.07947089886252,0.12451744252015991,0.2127551021518413,146.96106960909594,4099.8770784601365,0.7399965182573878,143.35817392518646,0.31062066826004336,205.28146835657904
D3_KAERI_uniform,651,water,tube,reduced,kNN_k5,80/20,20,131.0,520.0,0.4723951308825532,0.3633587786259542,0.6377862595419848,27.266272207369923,1145.6869363794306,0.5564885496183207,0.1418576659199579,0.044949896814331376,7.174292055321853
D3_KAERI_uniform,651,water,tube,reduced,kNN_k5,70/30,20,196.0,455.0,0.45788723888818705,0.3688775510204082,0.6395408163265306,28.899251234403643,1127.0672944727057,0.5494897959183673,0.14782736473806374,0.029754359434315786,8.15072814261923
